x,w
0.3378732882980955354807309926783316957140218696315134555864762615789067102324378754034506991507512163961110871413246313044140977212380783802713567497147,0.1561735385200014200343152032922218327993774306309523227770055827995719486620096582850609609440031769261477386590823486558195909049437635729800185450739
0.5,0.1651196775006298815822625346434870244394053917863441672965482489292013101536911060720584530108339632149155958679768203577727387251196775006298815822625
0.6621267117019044645192690073216683042859781303684865444135237384210932897675621245965493008492487836038889128586753686955859022787619216197286432502853,0.1561735385200014200343152032922218327993774306309523227770055827995719486620096582850609609440031769261477386590823486558195909049437635729800185450739
0.8066857163502951986543510196707370923928603024702823464364064711406336732455005992916200069517842922891167447984298842809698558764259873436229173020186,0.1303053482014677311593714347093164248859201022186499759699985010598054078344456223238230465475087009136936927678188252566592019119179134353514649341352
0.9180155536633178971497148940348674382720533590623379980521859898197275034407950594469730985129287701281879051955280934383960850199926406746805981897674,0.09032408034742870202923601562145640475716891086602024224916795323567864527247313488229748865159985207380373398012889686133981342303150636158950504023728
0.9840801197538130449177881014518364350247024002459626647750116559245401871983003765309368746134470558012437955616589079953261405984801254670540003055729,0.04063719418078720598594607905526182533783086039120537535555383844034334315422603147278927735147128847889703665898151904729502439754697787976407068942238
P10,
0.013046735741414139961017993957773973285865026653808940384393966651702398382681920187138217521865721870883478740612894392488915699282761110039729520637,0.0333356721543440687967844049466658964289324171600790725643474408067060320420435508883927548425294389105450273572602096657437535631272018810696524936585
0.06746831665550774463395165578825347573622849251733477373902013407731262243097221932160463552697711465279768445679411741566084991925327321813036353015545,0.07472567457529029657288816982884866620127831983471368391773863437661932736331500547297363231736597595700287628052271816911722585337274880073568580059686
0.1602952158504877968828363174425632121153526440825952661675914055237207123024625376924607132147598102500830489763003424695816295787116849546158629140899,0.1095431812579910219977674671140815962293859352613385449404782718175999553264756406213419965886010963932956084364064438173833134540334737844154605921658
0.2833023029353764046003670284171079188999640811718767517486492434281165054611482493874486210249411393881585324795005310263628876211383753974366129483589,0.1346333596549981775456134607847346764298799692304418979002816381210767161595896383821133183546263803777979057251843491543464617346905726207782329423317
0.4255628305091843945575869994351400076912175702896541521460053732420481913221657393144111851002681543849844195973723305869485549090678117298841619015016,0.1477621123573764350869464973256691647105233585134268006771540148779979691085761646351782978968771083613585822006262791934092453947760029130009681712471
0.5744371694908156054424130005648599923087824297103458478539946267579518086778342606855888148997318456150155804026276694130514450909321882701158380984984,0.1477621123573764350869464973256691647105233585134268006771540148779979691085761646351782978968771083613585822006262791934092453947760029130009681712471
0.7166976970646235953996329715828920811000359188281232482513507565718834945388517506125513789750588606118414675204994689736371123788616246025633870516411,0.1346333596549981775456134607847346764298799692304418979002816381210767161595896383821133183546263803777979057251843491543464617346905726207782329423317
0.8397047841495122031171636825574367878846473559174047338324085944762792876975374623075392867852401897499169510236996575304183704212883150453841370859101,0.1095431812579910219977674671140815962293859352613385449404782718175999553264756406213419965886010963932956084364064438173833134540334737844154605921658
0.9325316833444922553660483442117465242637715074826652262609798659226873775690277806783953644730228853472023155432058825843391500807467267818696364698445,0.07472567457529029657288816982884866620127831983471368391773863437661932736331500547297363231736597595700287628052271816911722585337274880073568580059686
0.986953264258585860038982006042226026714134973346191059615606033348297601617318079812861782478134278129116521259387105607511084300717238889960270479363,0.0333356721543440687967844049466658964289324171600790725643474408067060320420435508883927548425294389105450273572602096657437535631272018810696524936585
P11,
0.01088567092697150359803099943857130461428879554010779228709946700816810030955500589984030091632761505032603350053606341920169091324870092939127266518699,0.02783428355808683324137686022127428936425781284844907417419214283707770364036877194184561103615942290514816051412098708190275209020083112138706369669946
0.05646870011595235046242111534803636668416212438734280751629447223119434307131366627885470243670131292087221765243360299934616522027451009070949095518847,0.06279018473245231231734714961197005009880789569770175033196700540895728756623563881734382085702726519893252927254226096799205344196887530366454421736819
0.1349239972129753379532918739844232709751784689869348440108108301564933774707403852022882945143581499690067277489026207866855219326864542261047256679404,0.09314510546386712571304882071582794584564237402010170589075320208693617400439275123466537925898979306555048226948316771578090858914929762220299383065939
0.2404519353965940920371371652706952227598864424400357554895386942566520367744635535872006099477254723592593920919545346435413191006225680122786003212883,0.1165968822959952399592618524215875697158990861584792545136598610609661066094404979770199742191308422082755545958393659056460075397530405066716801900687
0.3652284220238275138342340072995692376601890687804738591880371840599714668881526321480892038778663493377813906646077899341483694843069200652770629955014,0.1314022722551233310903444349452545976863823388015722781900276857427564016697726267762084985085133529795661676174452842965407829979694110243258331138561
0.5,0.1364625433889503153572417641681710945780209849473918737988002057266126530195794265058334322403586472850542114611378680642749906819170888434957699026963
0.6347715779761724861657659927004307623398109312195261408119628159400285331118473678519107961221336506622186093353922100658516305156930799347229370044986,0.1314022722551233310903444349452545976863823388015722781900276857427564016697726267762084985085133529795661676174452842965407829979694110243258331138561
0.7595480646034059079628628347293047772401135575599642445104613057433479632255364464127993900522745276407406079080454653564586808993774319877213996787117,0.1165968822959952399592618524215875697158990861584792545136598610609661066094404979770199742191308422082755545958393659056460075397530405066716801900687
0.8650760027870246620467081260155767290248215310130651559891891698435066225292596147977117054856418500309932722510973792133144780673135457738952743320596,0.09314510546386712571304882071582794584564237402010170589075320208693617400439275123466537925898979306555048226948316771578090858914929762220299383065939
0.9435312998840476495375788846519636333158378756126571924837055277688056569286863337211452975632986870791277823475663970006538347797254899092905090448115,0.06279018473245231231734714961197005009880789569770175033196700540895728756623563881734382085702726519893252927254226096799205344196887530366454421736819
0.989114329073028496401969000561428695385711204459892207712900532991831899690444994100159699083672384949673966499463936580798309086751299070608727334813,0.02783428355808683324137686022127428936425781284844907417419214283707770364036877194184561103615942290514816051412098708190275209020083112138706369669946
P12,
0.009219682876640374654725454925359588519922400093134244768658939096103377840873008887371366054773882107221753813579363407377271484776461416458615162556236,0.02358766819325591359730798074250853015851453699742354478025267350190486057601935533541295353770726804830805083779836928983374020411956649836923182554955
0.04794137181476257166076706694045190373120164539335122672296211965938260213538210475651528608813336609406980855179478882555014009022850199468237549370866,0.05346966299765921548012735909699811210728508673516244000256302105140949681374878827026865904815822870678817966657057208058516525848177542242400432616346
0.1150486629028476564815530833935909620075371249905341811677904678754417284457643879917875003882890446911912297728890718964799185736732262025402898242062,0.08003916427167311316732626477167953593600586524543208895494977207897711258664557534082827631852886526353743854840640131362188193044132452233751550121705
0.2063410228566912763516487905297328598154507429759737592448645601663296503120523687821446175056258990451992200035355536613844652044556641242875040507815,0.101583713361532960874532227904899188253259073637295073199297282898822816255236421897572197532302616215580214668431629982480685675951050664539552100948
0.3160842505009099031236542316781412193718199293322951893441000602479550352416060630606327857497267113826834368020114273924324239103362803233790041811286,0.1167462682691774043804249494624390281297049860998774373652617489107460000397058376403395132542818452333693782198544344169492713942044580483098751942369
0.4373832957442655422637793152680734350083015418472778633935391226257689718793051556285658507652543202029477006043397445134242001516776829602013971053486,0.124573522906701392500281218021475605415230451284809415697675501558139713728644021515578400309021176532416738058938592916529255536801824844019821051885
0.5626167042557344577362206847319265649916984581527221366064608773742310281206948443714341492347456797970522993956602554865757998483223170397986028946514,0.124573522906701392500281218021475605415230451284809415697675501558139713728644021515578400309021176532416738058938592916529255536801824844019821051885
0.6839157494990900968763457683218587806281800706677048106558999397520449647583939369393672142502732886173165631979885726075675760896637196766209958188714,0.1167462682691774043804249494624390281297049860998774373652617489107460000397058376403395132542818452333693782198544344169492713942044580483098751942369
0.7936589771433087236483512094702671401845492570240262407551354398336703496879476312178553824943741009548007799964644463386155347955443358757124959492185,0.101583713361532960874532227904899188253259073637295073199297282898822816255236421897572197532302616215580214668431629982480685675951050664539552100948
0.8849513370971523435184469166064090379924628750094658188322095321245582715542356120082124996117109553088087702271109281035200814263267737974597101757938,0.08003916427167311316732626477167953593600586524543208895494977207897711258664557534082827631852886526353743854840640131362188193044132452233751550121705
0.9520586281852374283392329330595480962687983546066487732770378803406173978646178952434847139118666339059301914482052111744498599097714980053176245062913,0.05346966299765921548012735909699811210728508673516244000256302105140949681374878827026865904815822870678817966657057208058516525848177542242400432616346
0.9907803171233596253452745450746404114800775999068657552313410609038966221591269911126286339452261178927782461864206365926227285152235385835413848374438,0.02358766819325591359730798074250853015851453699742354478025267350190486057601935533541295353770726804830805083779836928983374020411956649836923182554955
P13,
0.007908472640705925263585275596445194467504719037062545652996339785702381062186579069715356369290705799341802116324012084140958199538504969556171775258415,0.02024200238265793976001079610049303002099327287249443406752330375249723025639635524721040621652658087716278288373004235222367267761966145393543092258091
0.041200800388511017396726081749640243804762604944158352052357327170170395705195042858257304829708537774474109489112446384651207522263147201242247208544,0.04606074991886422395721088797689856046184199993111841954419577366979686486381646314594890787786598643442321030901405577026403779110306650662875127274656
0.09921095463334504360289675520857005484719213760474998505130764307038894188667993898498506290734146987381919831195260746225657375648674139415430759241921,0.06943675510989361923180088843443573381093135913164911382317750825288626076744476786259077142730281293120484213806299496579198091119620002807017459072511
0.1788253302798298896780076965022421749641513008692115713054287960406782234275032125428058499429042224388766148677264030937976325228673244961809731664535,0.08907299038097286914002334599804899775640632533050825149339722014457253474937436174735847561115635075348352486003719730489174416209469371209588087083017
0.2757536244817765735610435739361800660990391662791210605208585262708779539668914281774808957226334949519736822214320157118680116416835241963944489872227,0.1039080237684442511562616096530263816932913045997517746095555599582692717825422161302977640233059632879913203525845364208391315623438849799929464533098
0.3847708420224326029672359394510055823942288120582344182653692510814189581557090245935985276176599353380743598753418293752179554812423297499248107617086,0.1131415901314486192060450930198883092173788688077785099324842743857878315602499855209131593331569648605632944553763418213278984039381714451247719075936
0.5,0.1162757766154369550972947576344179740783137386533989930593327196723800120403517006913610310213706817103420500023896627293230689834086437483040879644276
0.6152291579775673970327640605489944176057711879417655817346307489185810418442909754064014723823400646619256401246581706247820445187576702500751892382914,0.1131415901314486192060450930198883092173788688077785099324842743857878315602499855209131593331569648605632944553763418213278984039381714451247719075936
0.7242463755182234264389564260638199339009608337208789394791414737291220460331085718225191042773665050480263177785679842881319883583164758036055510127773,0.1039080237684442511562616096530263816932913045997517746095555599582692717825422161302977640233059632879913203525845364208391315623438849799929464533098
0.8211746697201701103219923034977578250358486991307884286945712039593217765724967874571941500570957775611233851322735969062023674771326755038190268335465,0.08907299038097286914002334599804899775640632533050825149339722014457253474937436174735847561115635075348352486003719730489174416209469371209588087083017
0.9007890453666549563971032447914299451528078623952500149486923569296110581133200610150149370926585301261808016880473925377434262435132586058456924075808,0.06943675510989361923180088843443573381093135913164911382317750825288626076744476786259077142730281293120484213806299496579198091119620002807017459072511
0.958799199611488982603273918250359756195237395055841647947642672829829604294804957141742695170291462225525890510887553615348792477736852798757752791456,0.04606074991886422395721088797689856046184199993111841954419577366979686486381646314594890787786598643442321030901405577026403779110306650662875127274656
0.9920915273592940747364147244035548055324952809629374543470036602142976189378134209302846436307092942006581978836759879158590418004614950304438282247416,0.02024200238265793976001079610049303002099327287249443406752330375249723025639635524721040621652658087716278288373004235222367267761966145393543092258091
P14,
0.006858095651593830579201366647973599161954296380387059177964594111125222933754181044676880167424123619869371852932071065507369846627601275294013648376446,0.01755973016587593151591643806909589030985280463856363829074994509820816141890413526883839849932323183071086623822027556727927392553099215493386670442298
0.0357825581682132413318044303110628677614803947950811906410187762589344532278200734442930471581712411818224369220058698196495710994606730370990507729978,0.04007904357988010490281663853142715479184889269729738260069953274478573722864358493176809540956887798431125079540194237439765456912863022171883775599224
0.08639934246511750340510262867480251948014944926245940921964547287926008459498556321478680493105522730043792968630067323333621693866310919102086774465046,0.06075928534395159234470740453623831297833467284503733614553769627157987194626324615940995313518750357445777532652962849714057871567044342740482106285723
0.1563535475941572649259900984903329312307993936264146621903667556859075519084333715263134647473940807946698184891604972635186283642290749494658937655914,0.07860158357909676728480096931192107830283401866866168748465852193738408818480414925697904668120903813842657599954059425094271874603232881337446214551863
0.2423756818209229540173546407244056688455573587153469815242476154536075240839721697739639898246135538038546033547454930652362982214329976203040869717347,0.09276919873896890687085829506257851812446130146866582951001746253454917513176272221277636557335611149128056075286445944953894824871260804475427626207642
0.340443815536055119782164087915762266582869398233078021701674906371333279743603608417533147289326793409860342408695480275192717971064499114174556838888,0.102599231860647801982962032830609027855169530654709725858448645141683572412624860169715919995945447862184634721224714364226742806692532243295935115107
0.4459725256463281689668776748900826261940241972628812214795894693459932354941349964349496559116553163812748986787766762680950383683870904286216390901342,0.1076319267315788950979382216581300176374987790270644001098881962718093936769973020005122207054097891186283361662183854964740829882324650945178009540255
0.5540274743536718310331223251099173738059758027371187785204105306540067645058650035650503440883446836187251013212233237319049616316129095713783609098658,0.1076319267315788950979382216581300176374987790270644001098881962718093936769973020005122207054097891186283361662183854964740829882324650945178009540255
0.659556184463944880217835912084237733417130601766921978298325093628666720256396391582466852710673206590139657591304519724807282028935500885825443161112,0.102599231860647801982962032830609027855169530654709725858448645141683572412624860169715919995945447862184634721224714364226742806692532243295935115107
0.7576243181790770459826453592755943311544426412846530184757523845463924759160278302260360101753864461961453966452545069347637017785670023796959130282653,0.09276919873896890687085829506257851812446130146866582951001746253454917513176272221277636557335611149128056075286445944953894824871260804475427626207642
0.8436464524058427350740099015096670687692006063735853378096332443140924480915666284736865352526059192053301815108395027364813716357709250505341062344086,0.07860158357909676728480096931192107830283401866866168748465852193738408818480414925697904668120903813842657599954059425094271874603232881337446214551863
0.9136006575348824965948973713251974805198505507375405907803545271207399154050144367852131950689447726995620703136993267666637830613368908089791322553495,0.06075928534395159234470740453623831297833467284503733614553769627157987194626324615940995313518750357445777532652962849714057871567044342740482106285723
0.9642174418317867586681955696889371322385196052049188093589812237410655467721799265557069528418287588181775630779941301803504289005393269629009492270022,0.04007904357988010490281663853142715479184889269729738260069953274478573722864358493176809540956887798431125079540194237439765456912863022171883775599224
0.9931419043484061694207986333520264008380457036196129408220354058888747770662458189553231198325758763801306281470679289344926301533723987247059863516236,0.01755973016587593151591643806909589030985280463856363829074994509820816141890413526883839849932323183071086623822027556727927392553099215493386670442298
P15,
0.006003740989757285755217140706693709426513591438119255000001242206305781315490287643638974815840427511662415780049603749030208816465397109650362071603961,0.0153766209980586341773141967886022088608740724167170371321141427521185947335585840195193853661997020012584955944297365650965655896653524568286060624744
0.03136330379964704784612052614489526437800186324234777104931846182489851310147723602472620691286595670126587977698421577539952433235828047315253772047847,0.03518302374405406235463370822533366923335401637716535991295364645719352775643711852242022603334696960967774492929752026940230742163864553964782780207688
0.07589670829478639189967583961289157431687191263150368295213622061966246241292725740119614012458925957454813082143330041126720684664437609876294223833107,0.05357961023358596750593477334293465170777185787905099034351119456093899742615789986284292856880431202219904383918752779063590524942028391199873541393077
0.1377911343199149762919069726930309951845503527079487182242882896479381091610373905019494511984328368653820072530903744398067178995513422821432359124147,0.06978533896307715722390239725551416126042513765775562160119556431554422227095390584038412868178566681907454444663831995205554586227457048141166712032201
0.2145139136957305762313866313730446793808068018586251975733672914729023100651207102582926857150869276104367675148687147982442249043611778119329774597742,0.08313460290849696677660043024060440556545009004920645366093259528177678160613925885535258714620776810742230770328592611370908573150854838774625873359181
0.3029243264612183150513963145094772658186236119206508724844173280241955211065192910122514429191701189870532391518217599876207609369820883021424253272224,0.09308050000778110551340028093321141225311300613896420140774786365500662775134958030947488444304966180269988854500692217653363510869409111094568254087622
0.3994029530012827388496858483027018960935817727686811601920251376950258804984899061990818709662394704551604887130674528940528603584872557136068765851619,0.09921574266355578822805916322191966240934627997877099674236896396456239876671713406665749958240891160383010427444654958823957387958052105660433067999944
0.5,0.101289120962780636440310099983759657419331079004738678398352058025717699377373037046696720356394016067675741335414995088654762314435974109633783293457
0.6005970469987172611503141516972981039064182272313188398079748623049741195015100938009181290337605295448395112869325471059471396415127442863931234148381,0.09921574266355578822805916322191966240934627997877099674236896396456239876671713406665749958240891160383010427444654958823957387958052105660433067999944
0.6970756735387816849486036854905227341813763880793491275155826719758044788934807089877485570808298810129467608481782400123792390630179116978575746727777,0.09308050000778110551340028093321141225311300613896420140774786365500662775134958030947488444304966180269988854500692217653363510869409111094568254087622
0.7854860863042694237686133686269553206191931981413748024266327085270976899348792897417073142849130723895632324851312852017557750956388221880670225402258,0.08313460290849696677660043024060440556545009004920645366093259528177678160613925885535258714620776810742230770328592611370908573150854838774625873359181
0.8622088656800850237080930273069690048154496472920512817757117103520618908389626094980505488015671631346179927469096255601932821004486577178567640875853,0.06978533896307715722390239725551416126042513765775562160119556431554422227095390584038412868178566681907454444663831995205554586227457048141166712032201
0.9241032917052136081003241603871084256831280873684963170478637793803375375870727425988038598754107404254518691785666995887327931533556239012370577616689,0.05357961023358596750593477334293465170777185787905099034351119456093899742615789986284292856880431202219904383918752779063590524942028391199873541393077
0.9686366962003529521538794738551047356219981367576522289506815381751014868985227639752737930871340432987341202230157842246004756676417195268474622795215,0.03518302374405406235463370822533366923335401637716535991295364645719352775643711852242022603334696960967774492929752026940230742163864553964782780207688
0.993996259010242714244782859293306290573486408561880744999998757793694218684509712356361025184159572488337584219950396250969791183534602890349637928396,0.0153766209980586341773141967886022088608740724167170371321141427521185947335585840195193853661997020012584955944297365650965655896653524568286060624744
P16,
0.0052995325041750337019229132748336862868629641711774349743880476343379313920873015307317840466009094932432820700510667458734881460604101320348088837793,0.01357622970587704742589028622800905175613368778338039899530515953690205683210808662466288961451544044994871299770430337735418759871162609791418822630773
0.02771248846338371196100579223269582745443036370446369953722317396669510554865884789021713563092084052533553444954634055679452365969487526009019961411004,0.03112676196932394643142191849718884713749325417645342895065175790976786944352190953060585476842586726633387042185052937420475513669653442921875217346394
0.06718439880608412805976605114380343380633230757623664594824428721611980114375472087143375281761382289808928583432926784930699850456691248796907894696522,0.04757925584124639240496255380112311317763175159185632907841114361481587978884097972351247866040249324450629457481047074153017406052666142352608634091968
0.1222977958224984830524494025762788658230931717712484951091214115388515694843641611396889715403752782891730386871121160510111524122196854177801083101139,0.06231448562776693602623814109600821007244342961110133997237529521470548196073267679898459500882784218010752472361384615816493716780833799756099015137654
0.1910618777986781257766641179756044905040588911171711029481013222291333411225942877715444847860207484438999715362187924461531537136075994798702061548363,0.07479799440828836604075086527373927448524553410391823340271098109368020201020899122588931920152962903703334893554907760087208044119739021846663675543538
0.2709916111713863068287902785082112132299841934822382545494226245261204128548531961322822360320059533745554755598737945090310806368062125812813771598759,0.08457825969750126909465603951517998110581973670801414087254146784040183210496526546607766127103911402378083315145871556505351225970087428386726254792814
0.3591982246103705433847697492697519467569652546147000997255826330220374102504346147792798854239799203578313164621661600280206958841340702037861091296313,0.09130170752246179443338183398460996969177811182732464120924757218971523247505558748020021255849263765702251237340823601796617072658837518386156439509699
0.4524937450811812799073403322875209684348234721554672716513900913874373508777039335076206535121083239501723043788418437758462613387756217246223587311658,0.09472530522753424814269836160414155257345449419795148751875662260001144538456650315006698891676697614126690282160482116485418260877020036558451940947159
0.5475062549188187200926596677124790315651765278445327283486099086125626491222960664923793464878916760498276956211581562241537386612243782753776412688342,0.09472530522753424814269836160414155257345449419795148751875662260001144538456650315006698891676697614126690282160482116485418260877020036558451940947159
0.6408017753896294566152302507302480532430347453852999002744173669779625897495653852207201145760200796421686835378338399719793041158659297962138908703687,0.09130170752246179443338183398460996969177811182732464120924757218971523247505558748020021255849263765702251237340823601796617072658837518386156439509699
0.7290083888286136931712097214917887867700158065177617454505773754738795871451468038677177639679940466254445244401262054909689193631937874187186228401241,0.08457825969750126909465603951517998110581973670801414087254146784040183210496526546607766127103911402378083315145871556505351225970087428386726254792814
0.8089381222013218742233358820243955094959411088828288970518986777708666588774057122284555152139792515561000284637812075538468462863924005201297938451637,0.07479799440828836604075086527373927448524553410391823340271098109368020201020899122588931920152962903703334893554907760087208044119739021846663675543538
0.8777022041775015169475505974237211341769068282287515048908785884611484305156358388603110284596247217108269613128878839489888475877803145822198916898861,0.06231448562776693602623814109600821007244342961110133997237529521470548196073267679898459500882784218010752472361384615816493716780833799756099015137654
0.9328156011939158719402339488561965661936676924237633540517557127838801988562452791285662471823861771019107141656707321506930014954330875120309210530348,0.04757925584124639240496255380112311317763175159185632907841114361481587978884097972351247866040249324450629457481047074153017406052666142352608634091968
0.97228751153661628803899420776730417254556963629553630046277682603330489445134115210978286436907915947466446555045365944320547634030512473990980038589,0.03112676196932394643142191849718884713749325417645342895065175790976786944352190953060585476842586726633387042185052937420475513669653442921875217346394
0.9947004674958249662980770867251663137131370358288225650256119523656620686079126984692682159533990905067567179299489332541265118539395898679651911162207,0.01357622970587704742589028622800905175613368778338039899530515953690205683210808662466288961451544044994871299770430337735418759871162609791418822630773
P17,
0.004712262342791332162282990029667361746105074770217848608045606628828071264688983144320779675129010782011002202362142603083209108695249634764157967359152,0.01207415143427396598005501314378266234584865797251263915559257441510919835275524317979262073377249542597365568780204524817389154037791918565036044384173
0.0246622391156161193886415210520984892783074767204456461650153937939423168639007026249815486242658211323671584442631632301328720731570460199931716922949,0.02772976468699360056472008267912233025642312597661442349686203935512871300166731918663789437241095055114864974180996841117904139160318993231987294308127
